Id,SalePrice
1669,626334.2502109797
1670,626334.2502109797
1671,626334.2502109797
1672,626334.2502109797
1673,626334.2502109797
1674,626334.2502109797
1675,626334.2502109797
1676,626334.2502109797
1677,626334.2502109797
1678,626334.2502109797
1679,626334.2502109797
1680,626334.2502109797
1681,626334.2502109797
1682,626334.2502109797
1683,626334.2502109797
1684,480895.56407684815
1685,480895.56407684815
1686,626334.2502109797
1687,480895.56407684815
1688,626334.2502109797
1689,480895.56407684815
1690,480895.56407684815
1691,480895.56407684815
1692,626334.2502109797
1693,480895.56407684815
1694,480895.56407684815
1695,480895.56407684815
1696,626334.2502109797
1697,480895.56407684815
1698,626334.2502109797
1699,626334.2502109797
1700,626334.2502109797
1701,626334.2502109797
1702,626334.2502109797
1703,626334.2502109797
1704,626334.2502109797
1705,626334.2502109797
1706,626334.2502109797
1707,626334.2502109797
1708,480895.56407684815
1709,626334.2502109797
1710,626334.2502109797
1711,626334.2502109797
1712,626334.2502109797
1713,480895.56407684815
1714,480895.56407684815
1715,480895.56407684815
1716,480895.56407684815
1717,480895.56407684815
1718,480895.56407684815
1719,480895.56407684815
1720,626334.2502109797
1721,480895.56407684815
1722,480895.56407684815
1723,480895.56407684815
1724,626334.2502109797
1725,626334.2502109797
1726,480895.56407684815
1727,480895.56407684815
1728,480895.56407684815
1729,626334.2502109797
1730,364965.48771790945
1731,480895.56407684815
1732,480895.56407684815
1733,480895.56407684815
1734,480895.56407684815
1735,480895.56407684815
1736,626334.2502109797
1737,626334.2502109797
1738,626334.2502109797
1739,480895.56407684815
1740,626334.2502109797
1741,626334.2502109797
1742,626334.2502109797
1743,626334.2502109797
1744,626334.2502109797
1745,480895.56407684815
1746,626334.2502109797
1747,480895.56407684815
1748,626334.2502109797
1749,626334.2502109797
1750,626334.2502109797
1751,626334.2502109797
1752,480895.56407684815
1753,480895.56407684815
1754,626334.2502109797
1755,626334.2502109797
1756,480895.56407684815
1757,480895.56407684815
1758,626334.2502109797
1759,626334.2502109797
1760,626334.2502109797
1761,626334.2502109797
1762,480895.56407684815
1763,626334.2502109797
1764,480895.56407684815
1765,480895.56407684815
1766,626334.2502109797
1767,626334.2502109797
1768,626334.2502109797
1769,626334.2502109797
1770,480895.56407684815
1771,480895.56407684815
1772,480895.56407684815
1773,480895.56407684815
1774,626334.2502109797
1775,626334.2502109797
1776,480895.56407684815
1777,480895.56407684815
1778,480895.56407684815
1779,542727.6070863098
1780,480895.56407684815
1781,480895.56407684815
1782,480895.56407684815
1783,480895.56407684815
1784,480895.56407684815
1785,480895.56407684815
1786,480895.56407684815
1787,480895.56407684815
1788,480895.56407684815
1789,480895.56407684815
1790,480895.56407684815
1791,626334.2502109797
1792,626334.2502109797
1793,480895.56407684815
1794,480895.56407684815
1795,626334.2502109797
1796,626334.2502109797
1797,480895.56407684815
1798,480895.56407684815
1799,480895.56407684815
1800,480895.56407684815
1801,480895.56407684815
1802,480895.56407684815
1803,626334.2502109797
1804,626334.2502109797
1805,480895.56407684815
1806,480895.56407684815
1807,480895.56407684815
1808,480895.56407684815
1809,480895.56407684815
1810,480895.56407684815
1811,480895.56407684815
1812,480895.56407684815
1813,480895.56407684815
1814,480895.56407684815
1815,364965.48771790945
1816,480895.56407684815
1817,480895.56407684815
1818,480895.56407684815
1819,480895.56407684815
1820,480895.56407684815
1821,480895.56407684815
1822,480895.56407684815
1823,480895.56407684815
1824,480895.56407684815
1825,480895.56407684815
1826,626334.2502109797
1827,480895.56407684815
1828,480895.56407684815
1829,480895.56407684815
1830,480895.56407684815
1831,480895.56407684815
1832,480895.56407684815
1833,480895.56407684815
1834,480895.56407684815
1835,626334.2502109797
1836,480895.56407684815
1837,480895.56407684815
1838,480895.56407684815
1839,480895.56407684815
1840,480895.56407684815
1841,480895.56407684815
1842,480895.56407684815
1843,626334.2502109797
1844,626334.2502109797
1845,480895.56407684815
1846,626334.2502109797
1847,626334.2502109797
1848,364965.48771790945
1849,364965.48771790945
1850,480895.56407684815
1851,480895.56407684815
1852,480895.56407684815
1853,626334.2502109797
1854,480895.56407684815
1855,626334.2502109797
1856,480895.56407684815
1857,364965.48771790945
1858,364965.48771790945
1859,364965.48771790945
1860,626334.2502109797
1861,364965.48771790945
1862,626334.2502109797
1863,626334.2502109797
1864,626334.2502109797
1865,626334.2502109797
1866,626334.2502109797
1867,480895.56407684815
1868,626334.2502109797
1869,480895.56407684815
1870,626334.2502109797
1871,626334.2502109797
1872,480895.56407684815
1873,480895.56407684815
1874,480895.56407684815
1875,480895.56407684815
1876,626334.2502109797
1877,626334.2502109797
1878,626334.2502109797
1879,626334.2502109797
1880,626334.2502109797
1881,480895.56407684815
1882,626334.2502109797
1883,626334.2502109797
1884,480895.56407684815
1885,626334.2502109797
1886,626334.2502109797
1887,626334.2502109797
1888,626334.2502109797
1889,480895.56407684815
1890,480895.56407684815
1891,626334.2502109797
1892,480895.56407684815
1893,480895.56407684815
1894,626334.2502109797
1895,626334.2502109797
1896,480895.56407684815
1897,626334.2502109797
1898,480895.56407684815
1899,480895.56407684815
1900,480895.56407684815
1901,480895.56407684815
1902,480895.56407684815
1903,480895.56407684815
1904,480895.56407684815
1905,626334.2502109797
1906,480895.56407684815
1907,626334.2502109797
1908,480895.56407684815
1909,480895.56407684815
1910,480895.56407684815
1911,626334.2502109797
1912,480895.56407684815
1913,480895.56407684815
1914,480895.56407684815
1915,626334.2502109797
1916,364965.48771790945
1917,480895.56407684815
1918,480895.56407684815
1919,480895.56407684815
1920,480895.56407684815
1921,626334.2502109797
1922,626334.2502109797
1923,480895.56407684815
1924,626334.2502109797
1925,480895.56407684815
1926,626334.2502109797
1927,626334.2502109797
1928,626334.2502109797
1929,480895.56407684815
1930,480895.56407684815
1931,480895.56407684815
1932,480895.56407684815
1933,626334.2502109797
1934,480895.56407684815
1935,626334.2502109797
1936,480895.56407684815
1937,480895.56407684815
1938,480895.56407684815
1939,480895.56407684815
1940,480895.56407684815
1941,480895.56407684815
1942,626334.2502109797
1943,480895.56407684815
1944,626334.2502109797
1945,626334.2502109797
1946,480895.56407684815
1947,626334.2502109797
1948,626334.2502109797
1949,626334.2502109797
1950,626334.2502109797
1951,626334.2502109797
1952,626334.2502109797
1953,626334.2502109797
1954,626334.2502109797
1955,480895.56407684815
1956,626334.2502109797
1957,626334.2502109797
1958,626334.2502109797
1959,480895.56407684815
1960,626334.2502109797
1961,480895.56407684815
1962,626334.2502109797
1963,626334.2502109797
1964,626334.2502109797
1965,480895.56407684815
1966,480895.56407684815
1967,626334.2502109797
1968,626334.2502109797
1969,626334.2502109797
1970,626334.2502109797
1971,626334.2502109797
1972,626334.2502109797
1973,626334.2502109797
1974,626334.2502109797
1975,626334.2502109797
1976,626334.2502109797
1977,626334.2502109797
1978,626334.2502109797
1979,626334.2502109797
1980,626334.2502109797
1981,626334.2502109797
1982,626334.2502109797
1983,626334.2502109797
1984,626334.2502109797
1985,626334.2502109797
1986,626334.2502109797
1987,626334.2502109797
1988,480895.56407684815
1989,480895.56407684815
1990,626334.2502109797
1991,626334.2502109797
1992,626334.2502109797
1993,626334.2502109797
1994,480895.56407684815
1995,480895.56407684815
1996,626334.2502109797
1997,626334.2502109797
1998,626334.2502109797
1999,480895.56407684815
2000,626334.2502109797
2001,626334.2502109797
2002,626334.2502109797
2003,626334.2502109797
2004,626334.2502109797
2005,626334.2502109797
2006,480895.56407684815
2007,626334.2502109797
2008,626334.2502109797
2009,480895.56407684815
2010,626334.2502109797
2011,626334.2502109797
2012,480895.56407684815
2013,626334.2502109797
2014,626334.2502109797
2015,626334.2502109797
2016,480895.56407684815
2017,480895.56407684815
2018,480895.56407684815
2019,480895.56407684815
2020,480895.56407684815
2021,480895.56407684815
2022,626334.2502109797
2023,480895.56407684815
2024,626334.2502109797
2025,626334.2502109797
2026,480895.56407684815
2027,480895.56407684815
2028,480895.56407684815
2029,626334.2502109797
2030,626334.2502109797
2031,626334.2502109797
2032,480895.56407684815
2033,626334.2502109797
2034,626334.2502109797
2035,626334.2502109797
2036,626334.2502109797
2037,626334.2502109797
2038,480895.56407684815
2039,480895.56407684815
2040,626334.2502109797
2041,480895.56407684815
2042,626334.2502109797
2043,480895.56407684815
2044,480895.56407684815
2045,480895.56407684815
2046,480895.56407684815
2047,480895.56407684815
2048,480895.56407684815
2049,480895.56407684815
2050,480895.56407684815
2051,364965.48771790945
2052,480895.56407684815
2053,480895.56407684815
2054,480895.56407684815
2055,626334.2502109797
2056,480895.56407684815
2057,626334.2502109797
2058,626334.2502109797
2059,626334.2502109797
2060,480895.56407684815
2061,626334.2502109797
2062,480895.56407684815
2063,626334.2502109797
2064,626334.2502109797
2065,480895.56407684815
2066,626334.2502109797
2067,364965.48771790945
2068,480895.56407684815
2069,364965.48771790945
2070,480895.56407684815
2071,480895.56407684815
2072,480895.56407684815
2073,480895.56407684815
2074,626334.2502109797
2075,626334.2502109797
2076,480895.56407684815
2077,480895.56407684815
2078,480895.56407684815
2079,480895.56407684815
2080,480895.56407684815
2081,480895.56407684815
2082,480895.56407684815
2083,480895.56407684815
2084,480895.56407684815
2085,480895.56407684815
2086,480895.56407684815
2087,480895.56407684815
2088,480895.56407684815
2089,480895.56407684815
2090,480895.56407684815
2091,480895.56407684815
2092,480895.56407684815
2093,480895.56407684815
2094,480895.56407684815
2095,480895.56407684815
2096,480895.56407684815
2097,480895.56407684815
2098,480895.56407684815
2099,480895.56407684815
2100,480895.56407684815
2101,480895.56407684815
2102,480895.56407684815
2103,480895.56407684815
2104,480895.56407684815
2105,480895.56407684815
2106,480895.56407684815
2107,480895.56407684815
2108,626334.2502109797
2109,480895.56407684815
2110,480895.56407684815
2111,480895.56407684815
2112,480895.56407684815
2113,480895.56407684815
2114,480895.56407684815
2115,480895.56407684815
2116,480895.56407684815
2117,480895.56407684815
2118,480895.56407684815
2119,480895.56407684815
2120,480895.56407684815
2121,480895.56407684815
2122,480895.56407684815
2123,364965.48771790945
2124,480895.56407684815
2125,480895.56407684815
2126,480895.56407684815
2127,480895.56407684815
2128,480895.56407684815
2129,480895.56407684815
2130,480895.56407684815
2131,480895.56407684815
2132,480895.56407684815
2133,480895.56407684815
2134,480895.56407684815
2135,480895.56407684815
2136,480895.56407684815
2137,480895.56407684815
2138,480895.56407684815
2139,626334.2502109797
2140,480895.56407684815
2141,626334.2502109797
2142,626334.2502109797
2143,480895.56407684815
2144,480895.56407684815
2145,480895.56407684815
2146,480895.56407684815
2147,626334.2502109797
2148,480895.56407684815
2149,480895.56407684815
2150,480895.56407684815
2151,480895.56407684815
2152,480895.56407684815
2153,480895.56407684815
2154,480895.56407684815
2155,626334.2502109797
2156,626334.2502109797
2157,626334.2502109797
2158,480895.56407684815
2159,480895.56407684815
2160,480895.56407684815
2161,626334.2502109797
2162,626334.2502109797
2163,626334.2502109797
2164,626334.2502109797
2165,480895.56407684815
2166,480895.56407684815
2167,626334.2502109797
2168,626334.2502109797
2169,626334.2502109797
2170,480895.56407684815
2171,626334.2502109797
2172,626334.2502109797
2173,480895.56407684815
2174,626334.2502109797
2175,626334.2502109797
2176,626334.2502109797
2177,480895.56407684815
2178,626334.2502109797
2179,626334.2502109797
2180,480895.56407684815
2181,626334.2502109797
2182,626334.2502109797
2183,480895.56407684815
2184,480895.56407684815
2185,626334.2502109797
2186,626334.2502109797
2187,480895.56407684815
2188,480895.56407684815
2189,364965.48771790945
2190,364965.48771790945
2191,542727.6070863098
2192,480895.56407684815
2193,480895.56407684815
2194,364965.48771790945
2195,626334.2502109797
2196,480895.56407684815
2197,480895.56407684815
2198,626334.2502109797
2199,480895.56407684815
2200,480895.56407684815
2201,480895.56407684815
2202,480895.56407684815
2203,480895.56407684815
2204,480895.56407684815
2205,480895.56407684815
2206,626334.2502109797
2207,626334.2502109797
2208,480895.56407684815
2209,480895.56407684815
2210,480895.56407684815
2211,480895.56407684815
2212,480895.56407684815
2213,480895.56407684815
2214,480895.56407684815
2215,480895.56407684815
2216,626334.2502109797
2217,364965.48771790945
2218,480895.56407684815
2219,480895.56407684815
2220,480895.56407684815
2221,626334.2502109797
2222,626334.2502109797
2223,626334.2502109797
2224,480895.56407684815
2225,364965.48771790945
2226,480895.56407684815
2227,626334.2502109797
2228,626334.2502109797
2229,480895.56407684815
2230,480895.56407684815
2231,626334.2502109797
2232,626334.2502109797
2233,626334.2502109797
2234,626334.2502109797
2235,480895.56407684815
2236,480895.56407684815
2237,626334.2502109797
2238,626334.2502109797
2239,480895.56407684815
2240,626334.2502109797
2241,626334.2502109797
2242,480895.56407684815
2243,480895.56407684815
2244,480895.56407684815
2245,480895.56407684815
2246,480895.56407684815
2247,480895.56407684815
2248,480895.56407684815
2249,480895.56407684815
2250,480895.56407684815
2251,480895.56407684815
2252,626334.2502109797
2253,480895.56407684815
2254,626334.2502109797
2255,480895.56407684815
2256,480895.56407684815
2257,480895.56407684815
2258,626334.2502109797
2259,480895.56407684815
2260,626334.2502109797
2261,480895.56407684815
2262,480895.56407684815
2263,626334.2502109797
2264,626334.2502109797
2265,480895.56407684815
2266,626334.2502109797
2267,626334.2502109797
2268,626334.2502109797
2269,480895.56407684815
2270,626334.2502109797
2271,626334.2502109797
2272,626334.2502109797
2273,626334.2502109797
2274,626334.2502109797
2275,626334.2502109797
2276,626334.2502109797
2277,480895.56407684815
2278,480895.56407684815
2279,626334.2502109797
2280,480895.56407684815
2281,480895.56407684815
2282,480895.56407684815
2283,626334.2502109797
2284,626334.2502109797
2285,480895.56407684815
2286,626334.2502109797
2287,626334.2502109797
2288,626334.2502109797
2289,480895.56407684815
2290,626334.2502109797
2291,626334.2502109797
2292,626334.2502109797
2293,626334.2502109797
2294,626334.2502109797
2295,626334.2502109797
2296,480895.56407684815
2297,626334.2502109797
2298,626334.2502109797
2299,626334.2502109797
2300,626334.2502109797
2301,626334.2502109797
2302,626334.2502109797
2303,626334.2502109797
2304,480895.56407684815
2305,626334.2502109797
2306,626334.2502109797
2307,626334.2502109797
2308,626334.2502109797
2309,626334.2502109797
2310,626334.2502109797
2311,626334.2502109797
2312,626334.2502109797
2313,480895.56407684815
2314,626334.2502109797
2315,480895.56407684815
2316,480895.56407684815
2317,480895.56407684815
2318,626334.2502109797
2319,626334.2502109797
2320,480895.56407684815
2321,626334.2502109797
2322,626334.2502109797
2323,480895.56407684815
2324,480895.56407684815
2325,480895.56407684815
2326,626334.2502109797
2327,626334.2502109797
2328,480895.56407684815
2329,480895.56407684815
2330,480895.56407684815
2331,626334.2502109797
2332,626334.2502109797
2333,480895.56407684815
2334,626334.2502109797
2335,626334.2502109797
2336,626334.2502109797
2337,480895.56407684815
2338,626334.2502109797
2339,626334.2502109797
2340,626334.2502109797
2341,626334.2502109797
2342,626334.2502109797
2343,626334.2502109797
2344,480895.56407684815
2345,480895.56407684815
2346,480895.56407684815
2347,480895.56407684815
2348,480895.56407684815
2349,480895.56407684815
2350,626334.2502109797
2351,480895.56407684815
2352,626334.2502109797
2353,626334.2502109797
2354,480895.56407684815
2355,480895.56407684815
2356,626334.2502109797
2357,626334.2502109797
2358,480895.56407684815
2359,480895.56407684815
2360,480895.56407684815
2361,480895.56407684815
2362,626334.2502109797
2363,626334.2502109797
2364,480895.56407684815
2365,480895.56407684815
2366,626334.2502109797
2367,626334.2502109797
2368,480895.56407684815
2369,626334.2502109797
2370,626334.2502109797
2371,626334.2502109797
2372,480895.56407684815
2373,480895.56407684815
2374,480895.56407684815
2375,480895.56407684815
2376,626334.2502109797
2377,480895.56407684815
2378,626334.2502109797
2379,626334.2502109797
2380,480895.56407684815
2381,626334.2502109797
2382,480895.56407684815
2383,626334.2502109797
2384,626334.2502109797
2385,480895.56407684815
2386,626334.2502109797
2387,480895.56407684815
2388,364965.48771790945
2389,480895.56407684815
2390,480895.56407684815
2391,626334.2502109797
2392,480895.56407684815
2393,626334.2502109797
2394,626334.2502109797
2395,626334.2502109797
2396,626334.2502109797
2397,626334.2502109797
2398,480895.56407684815
2399,480895.56407684815
2400,480895.56407684815
2401,480895.56407684815
2402,626334.2502109797
2403,480895.56407684815
2404,626334.2502109797
2405,626334.2502109797
2406,480895.56407684815
2407,626334.2502109797
2408,480895.56407684815
2409,626334.2502109797
2410,626334.2502109797
2411,480895.56407684815
2412,480895.56407684815
2413,480895.56407684815
2414,480895.56407684815
2415,626334.2502109797
2416,480895.56407684815
2417,480895.56407684815
2418,480895.56407684815
2419,480895.56407684815
2420,480895.56407684815
2421,480895.56407684815
2422,480895.56407684815
2423,480895.56407684815
2424,480895.56407684815
2425,480895.56407684815
2426,480895.56407684815
2427,480895.56407684815
2428,626334.2502109797
2429,626334.2502109797
2430,626334.2502109797
2431,480895.56407684815
2432,480895.56407684815
2433,480895.56407684815
2434,480895.56407684815
2435,480895.56407684815
2436,364965.48771790945
2437,480895.56407684815
2438,480895.56407684815
2439,480895.56407684815
2440,480895.56407684815
2441,480895.56407684815
2442,480895.56407684815
2443,626334.2502109797
2444,480895.56407684815
2445,480895.56407684815
2446,480895.56407684815
2447,480895.56407684815
2448,480895.56407684815
2449,480895.56407684815
2450,480895.56407684815
2451,480895.56407684815
2452,480895.56407684815
2453,542727.6070863098
2454,364965.48771790945
2455,480895.56407684815
2456,480895.56407684815
2457,480895.56407684815
2458,480895.56407684815
2459,480895.56407684815
2460,480895.56407684815
2461,480895.56407684815
2462,480895.56407684815
2463,480895.56407684815
2464,480895.56407684815
2465,480895.56407684815
2466,480895.56407684815
2467,480895.56407684815
2468,480895.56407684815
2469,480895.56407684815
2470,626334.2502109797
2471,480895.56407684815
2472,480895.56407684815
2473,480895.56407684815
2474,480895.56407684815
2475,480895.56407684815
2476,480895.56407684815
2477,480895.56407684815
2478,626334.2502109797
2479,480895.56407684815
2480,626334.2502109797
2481,626334.2502109797
2482,480895.56407684815
2483,626334.2502109797
2484,626334.2502109797
2485,480895.56407684815
2486,480895.56407684815
2487,626334.2502109797
2488,480895.56407684815
2489,480895.56407684815
2490,626334.2502109797
2491,364965.48771790945
2492,626334.2502109797
2493,480895.56407684815
2494,480895.56407684815
2495,480895.56407684815
2496,626334.2502109797
2497,480895.56407684815
2498,480895.56407684815
2499,364965.48771790945
2500,626334.2502109797
2501,480895.56407684815
2502,480895.56407684815
2503,480895.56407684815
2504,480895.56407684815
2505,480895.56407684815
2506,626334.2502109797
2507,480895.56407684815
2508,626334.2502109797
2509,626334.2502109797
2510,626334.2502109797
2511,480895.56407684815
2512,480895.56407684815
2513,626334.2502109797
2514,480895.56407684815
2515,480895.56407684815
2516,480895.56407684815
2517,480895.56407684815
2518,480895.56407684815
2519,480895.56407684815
2520,626334.2502109797
2521,480895.56407684815
2522,626334.2502109797
2523,480895.56407684815
2524,626334.2502109797
2525,626334.2502109797
2526,480895.56407684815
2527,480895.56407684815
2528,480895.56407684815
2529,480895.56407684815
2530,480895.56407684815
2531,480895.56407684815
2532,480895.56407684815
2533,626334.2502109797
2534,626334.2502109797
2535,626334.2502109797
2536,626334.2502109797
2537,626334.2502109797
2538,480895.56407684815
2539,480895.56407684815
2540,480895.56407684815
2541,480895.56407684815
2542,480895.56407684815
2543,626334.2502109797
2544,626334.2502109797
2545,480895.56407684815
2546,626334.2502109797
2547,480895.56407684815
2548,364965.48771790945
2549,480895.56407684815
2550,626334.2502109797
2551,626334.2502109797
2552,480895.56407684815
2553,542727.6070863098
2554,480895.56407684815
2555,480895.56407684815
2556,480895.56407684815
2557,480895.56407684815
2558,480895.56407684815
2559,480895.56407684815
2560,480895.56407684815
2561,480895.56407684815
2562,480895.56407684815
2563,480895.56407684815
2564,480895.56407684815
2565,364965.48771790945
2566,480895.56407684815
2567,480895.56407684815
2568,626334.2502109797
2569,480895.56407684815
2570,480895.56407684815
2571,480895.56407684815
2572,480895.56407684815
2573,626334.2502109797
2574,480895.56407684815
2575,480895.56407684815
2576,480895.56407684815
2577,480895.56407684815
2578,480895.56407684815
2579,364965.48771790945
2580,480895.56407684815
2581,480895.56407684815
2582,480895.56407684815
2583,626334.2502109797
2584,480895.56407684815
2585,626334.2502109797
2586,480895.56407684815
2587,480895.56407684815
2588,626334.2502109797
2589,480895.56407684815
2590,626334.2502109797
2591,626334.2502109797
2592,480895.56407684815
2593,626334.2502109797
2594,480895.56407684815
2595,626334.2502109797
2596,626334.2502109797
2597,626334.2502109797
2598,626334.2502109797
2599,626334.2502109797
2600,364965.48771790945
2601,626334.2502109797
2602,480895.56407684815
2603,480895.56407684815
2604,626334.2502109797
2605,480895.56407684815
2606,626334.2502109797
2607,480895.56407684815
2608,480895.56407684815
2609,480895.56407684815
2610,480895.56407684815
2611,626334.2502109797
2612,480895.56407684815
2613,480895.56407684815
2614,480895.56407684815
2615,626334.2502109797
2616,626334.2502109797
2617,626334.2502109797
2618,626334.2502109797
2619,626334.2502109797
2620,480895.56407684815
2621,480895.56407684815
2622,480895.56407684815
2623,626334.2502109797
2624,626334.2502109797
2625,480895.56407684815
2626,626334.2502109797
2627,480895.56407684815
2628,626334.2502109797
2629,626334.2502109797
2630,626334.2502109797
2631,626334.2502109797
2632,626334.2502109797
2633,626334.2502109797
2634,626334.2502109797
2635,626334.2502109797
2636,626334.2502109797
2637,626334.2502109797
2638,480895.56407684815
2639,626334.2502109797
2640,626334.2502109797
2641,480895.56407684815
2642,480895.56407684815
2643,626334.2502109797
2644,626334.2502109797
2645,626334.2502109797
2646,626334.2502109797
2647,626334.2502109797
2648,480895.56407684815
2649,480895.56407684815
2650,480895.56407684815
2651,480895.56407684815
2652,626334.2502109797
2653,626334.2502109797
2654,626334.2502109797
2655,626334.2502109797
2656,626334.2502109797
2657,626334.2502109797
2658,626334.2502109797
2659,480895.56407684815
2660,626334.2502109797
2661,626334.2502109797
2662,626334.2502109797
2663,626334.2502109797
2664,626334.2502109797
2665,626334.2502109797
2666,626334.2502109797
2667,480895.56407684815
2668,480895.56407684815
2669,480895.56407684815
2670,626334.2502109797
2671,480895.56407684815
2672,626334.2502109797
2673,626334.2502109797
2674,626334.2502109797
2675,626334.2502109797
2676,480895.56407684815
2677,480895.56407684815
2678,480895.56407684815
2679,626334.2502109797
2680,626334.2502109797
2681,626334.2502109797
2682,626334.2502109797
2683,626334.2502109797
2684,626334.2502109797
2685,626334.2502109797
2686,626334.2502109797
2687,626334.2502109797
2688,626334.2502109797
2689,480895.56407684815
2690,480895.56407684815
2691,480895.56407684815
2692,480895.56407684815
2693,626334.2502109797
2694,480895.56407684815
2695,626334.2502109797
2696,626334.2502109797
2697,480895.56407684815
2698,480895.56407684815
2699,480895.56407684815
2700,480895.56407684815
2701,480895.56407684815
2702,626334.2502109797
2703,364965.48771790945
2704,480895.56407684815
2705,480895.56407684815
2706,626334.2502109797
2707,480895.56407684815
2708,480895.56407684815
2709,480895.56407684815
2710,480895.56407684815
2711,626334.2502109797
2712,626334.2502109797
2713,480895.56407684815
2714,480895.56407684815
2715,626334.2502109797
2716,480895.56407684815
2717,480895.56407684815
2718,480895.56407684815
2719,626334.2502109797
2720,626334.2502109797
2721,480895.56407684815
2722,626334.2502109797
2723,626334.2502109797
2724,480895.56407684815
2725,480895.56407684815
2726,626334.2502109797
2727,480895.56407684815
2728,626334.2502109797
2729,480895.56407684815
2730,626334.2502109797
2731,480895.56407684815
